%Part. Acum.;Código Empresa;Empresa;Quantidade;Nro Doctos;Nro Itens;Nro Clientes;Unitário Médio;Valor Total;%Partic. Total;Promoções Valor Venda;Promoc. % Partic.;% Partic. Prom./Vda.;Prazo Médio;Média Qtd por Docto;Média Qtd por Cliente;Média Valor por Docto;Média Valor por Cliente;Lucratividade Real Unit.*;Lucratividade Unit.;Lucratividade Total;Lucrat. %Partic.;Lucrat.% Margem;% Mark Up;% Mark Down;Custo Bruto;Custo Bruto Unit.;Custo ICMS;Custo PIS;Custo Cofins;Custo Liquido;Custo Liq. Unit.;Custo Precificação;Custo Comercial;Despesa;Compror;Comissão Televenda;Impostos;Contribuição Total;Contrib. %Partic.;Contrib. Margem%*;Peso Bruto;Peso Brt %Partic.;Peso Líquido;Volume M³;Valor Venda Por M³;Valor ICMS;Valor ICMS Efetivo;Valor FCP ICMS;Valor IPI;Valor IPI no Preço;Valor PIS;Valor COFINS;Valor IBS Municipal;Vlr Regular IBS Municipal;Vlr Diferido Regular IBS Municipal;Vlr Credito Presumido IBS Municipal;Valor IBS Estadual;Vlr Regular IBS Estadual;Vlr Monofásico Retido IBS Estadual;Vlr Diferido IBS Estadual;Valor CBS;Vlr Regular CBS;Vlr Monofásico Retido CBS;Vlr Diferido Cbs;Valor IS;Vlr Descto Fora de NF;Vlr Frete Terceiro;Frete % Partic.;Verba Bonificação;Verba Bonif. Sell In;Despesa Fixa;Desconto Fixo
TOTAL;49.690,657;17.305;;7,38;366.806,03;;122.001,52;;33,26;;;50,78;2,19;108.984,18;;29,71;0,00;30,44;255.132,98;113,29;1.992,14;30,74;141,64;252.968,43;112,37;1,345565;252.968,43;60,18;0,00;0,00;4.794,67;109.042,91;;30,12;43.699,312;;46.831,462;14,400;25.472,641;4.010,65;247,74;209,08;0,00;0,00;102,55;472,39;0,00;0,00;0,00;0,00;8,02;0,00;0,00;0,00;119,24;0,00;0,00;0,00;0,00;0,00;2,63;;0,00;0,000000;0,00;0,00
