%Part. Acum.;Código Empresa;Empresa;Quantidade;Nro Doctos;Nro Itens;Nro Clientes;Unitário Médio;Valor Total;%Partic. Total;Promoções Valor Venda;Promoc. % Partic.;% Partic. Prom./Vda.;Prazo Médio;Média Qtd por Docto;Média Qtd por Cliente;Média Valor por Docto;Média Valor por Cliente;Lucratividade Real Unit.*;Lucratividade Unit.;Lucratividade Total;Lucrat. %Partic.;Lucrat.% Margem;% Mark Up;% Mark Down;Custo Bruto;Custo Bruto Unit.;Custo ICMS;Custo PIS;Custo Cofins;Custo Liquido;Custo Liq. Unit.;Custo Precificação;Custo Comercial;Despesa;Compror;Comissão Televenda;Impostos;Contribuição Total;Contrib. %Partic.;Contrib. Margem%*;Peso Bruto;Peso Brt %Partic.;Peso Líquido;Volume M³;Valor Venda Por M³;Valor ICMS;Valor ICMS Efetivo;Valor FCP ICMS;Valor IPI;Valor IPI no Preço;Valor PIS;Valor COFINS;Valor IBS Municipal;Vlr Regular IBS Municipal;Vlr Diferido Regular IBS Municipal;Vlr Credito Presumido IBS Municipal;Valor IBS Estadual;Vlr Regular IBS Estadual;Vlr Monofásico Retido IBS Estadual;Vlr Diferido IBS Estadual;Valor CBS;Vlr Regular CBS;Vlr Monofásico Retido CBS;Vlr Diferido Cbs;Valor IS;Vlr Descto Fora de NF;Vlr Frete Terceiro;Frete % Partic.;Verba Bonificação;Verba Bonif. Sell In;Despesa Fixa;Desconto Fixo
TOTAL;90.064,891;20.830;;4,79;431.628,75;;146.230,09;;33,88;;;24,29;0,96;86.619,73;;20,07;0,00;20,65;342.477,38;84,28;1.582,10;13,88;64,00;340.817,40;83,82;4,393898;340.817,40;64,79;0,00;0,00;4.128,32;86.683,03;;20,28;83.169,580;;87.155,512;12,661;34.091,205;3.470,82;190,70;199,09;0,00;0,00;81,76;376,63;0,00;0,00;0,00;0,00;9,39;0,00;0,00;0,00;137,90;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,000000;0,00;0,00
