%Part. Acum.;Código Empresa;Empresa;Quantidade;Nro Doctos;Nro Itens;Nro Clientes;Unitário Médio;Valor Total;%Partic. Total;Promoções Valor Venda;Promoc. % Partic.;% Partic. Prom./Vda.;Prazo Médio;Média Qtd por Docto;Média Qtd por Cliente;Média Valor por Docto;Média Valor por Cliente;Lucratividade Real Unit.*;Lucratividade Unit.;Lucratividade Total;Lucrat. %Partic.;Lucrat.% Margem;% Mark Up;% Mark Down;Custo Bruto;Custo Bruto Unit.;Custo ICMS;Custo PIS;Custo Cofins;Custo Liquido;Custo Liq. Unit.;Custo Precificação;Custo Comercial;Despesa;Compror;Comissão Televenda;Impostos;Contribuição Total;Contrib. %Partic.;Contrib. Margem%*;Peso Bruto;Peso Brt %Partic.;Peso Líquido;Volume M³;Valor Venda Por M³;Valor ICMS;Valor ICMS Efetivo;Valor FCP ICMS;Valor IPI;Valor IPI no Preço;Valor PIS;Valor COFINS;Valor IBS Municipal;Vlr Regular IBS Municipal;Vlr Diferido Regular IBS Municipal;Vlr Credito Presumido IBS Municipal;Valor IBS Estadual;Vlr Regular IBS Estadual;Vlr Monofásico Retido IBS Estadual;Vlr Diferido IBS Estadual;Valor CBS;Vlr Regular CBS;Vlr Monofásico Retido CBS;Vlr Diferido Cbs;Valor IS;Vlr Descto Fora de NF;Vlr Frete Terceiro;Frete % Partic.;Verba Bonificação;Verba Bonif. Sell In;Despesa Fixa;Desconto Fixo
TOTAL;50.281,386;17.573;;7,31;367.503,37;;104.756,51;;28,50;;;52,74;2,28;114.550,53;;31,17;0,00;31,81;250.599,16;108,96;1.648,90;30,67;141,24;248.778,35;108,20;0,145786;248.778,35;68,48;0,00;0,00;4.105,71;114.619,31;;31,54;42.742,817;;46.982,814;13,623;26.976,684;3.359,49;268,30;183,89;0,00;0,00;100,30;462,04;0,00;0,00;0,00;0,00;7,69;0,00;0,00;0,00;113,65;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,000000;0,00;0,00
